# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
429.0; 20.008; -22.4; -548.7; 1837.6; -22.4; -407.3; 1347.4; 2067.2; -604.4; 2618.1; 2067.2; -504.6; 2127.9
432.0; 20.147; -22.4; -471.0; 1807.5; -22.4; -363.5; 1378.8; 2129.7; -523.7; 2604.9; 2129.7; -447.7; 2176.3
435.0; 20.282; -22.4; -404.7; 1782.2; -22.4; -323.0; 1407.7; 2184.5; -453.9; 2594.7; 2184.5; -396.1; 2220.1
438.0; 20.412; -22.4; -348.1; 1761.2; -22.4; -286.2; 1434.2; 2232.8; -393.6; 2587.0; 2232.8; -349.7; 2260.0
441.0; 20.538; -22.4; -300.3; 1744.2; -22.4; -253.4; 1458.4; 2275.3; -341.9; 2582.0; 2275.3; -308.5; 2296.1
444.0; 20.660; -22.4; -261.8; 1731.5; -22.4; -225.6; 1479.9; 2312.1; -299.1; 2579.8; 2312.1; -273.3; 2328.2
447.0; 20.779; -22.4; -234.5; 1724.3; -22.4; -205.2; 1497.9; 2342.0; -267.1; 2581.2; 2342.0; -246.4; 2354.9
450.0; 20.896; -22.4; -222.7; 1724.6; -22.4; -196.4; 1510.7; 2362.8; -250.0; 2588.0; 2362.8; -231.7; 2374.1
453.0; 21.009; -22.4; -233.5; 1736.1; -22.4; -205.3; 1515.5; 2370.4; -254.6; 2602.6; 2370.4; -235.6; 2382.0
456.0; 21.120; -22.4; -277.0; 1763.6; -22.4; -239.0; 1509.0; 2358.8; -290.5; 2628.3; 2358.8; -265.7; 2373.8
459.0; 21.228; -22.4; -363.3; 1811.5; -22.4; -301.7; 1488.1; 2321.3; -368.3; 2667.9; 2321.3; -328.9; 2344.5
462.0; 21.335; -22.4; -495.8; 1880.7; -22.4; -388.5; 1452.9; 2253.6; -493.1; 2720.9; 2253.6; -424.4; 2293.2
465.0; 21.439; -22.5; -658.2; 1963.3; -22.5; -481.4; 1409.5; 2161.3; -654.5; 2781.1; 2161.3; -538.4; 2227.4
468.0; 21.543; -23.5; -858.8; 2238.0; -23.5; -602.7; 1533.4; 594.6; -855.8; 2658.8; 594.6; -650.6; 1954.2
471.0; 21.648; -853.5; -1084.3; 2561.9; -853.5; -741.9; 1700.4; -578.3; -1093.9; 2474.2; -578.3; -742.8; 1612.8
474.0; 21.756; -1552.5; -1271.1; 2764.0; -1552.5; -842.9; 1766.6; -1045.7; -1336.4; 2379.1; -1045.7; -812.9; 1381.7
477.0; 21.868; -1449.3; -1360.9; 2774.9; -1449.3; -862.2; 1686.3; -976.8; -1528.9; 2431.9; -976.8; -887.1; 1343.4
480.0; 21.984; -1372.8; -1432.5; 2773.6; -1372.8; -880.1; 1630.7; -925.9; -1633.0; 2461.4; -925.9; -920.5; 1318.5
483.0; 22.104; -1305.9; -1499.0; 2767.6; -1305.9; -898.1; 1584.9; -881.2; -1700.5; 2482.1; -881.2; -938.4; 1299.4
486.0; 22.229; -1228.3; -1582.2; 2762.2; -1228.3; -920.7; 1535.1; -829.5; -1770.6; 2508.1; -829.5; -955.3; 1280.9
489.0; 22.359; -1130.5; -1691.2; 2760.2; -1130.5; -947.2; 1474.9; -764.3; -1863.6; 2546.0; -764.3; -977.6; 1260.7
492.0; 22.493; -1015.8; -1819.1; 2761.1; -1015.8; -972.7; 1406.4; -687.8; -1979.7; 2594.1; -687.8; -1004.9; 1239.4
495.0; 22.631; -896.9; -1948.2; 2762.8; -896.9; -991.7; 1337.1; -608.6; -2104.6; 2644.9; -608.6; -1033.1; 1219.2
